,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Number of Dependents,Zip Code,Latitude,Longitude,Population,Churn,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Referred a Friend_No,Referred a Friend_Yes,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Under 30_No,Under 30_Yes,Senior Citizen_No,Senior Citizen_Yes,Married_No,Married_Yes,Dependents_No,Dependents_Yes
2072,1,39,35.7,10,83.2,3182.95,0.0,318.0,1392.3,1,42,0,95715,39.23754,-120.720196,185,1,2704,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0
2073,0,5,38.89,9,108.264,541.9,0.0,49.0,194.45,1,43,0,95722,39.003358,-121.022539,3747,1,3131,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
2074,0,2,17.22,33,79.56,162.45,0.0,0.0,34.44,1,30,0,95758,38.35363,-121.44195,47065,1,5944,4,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2075,0,5,7.31,20,51.168,216.9,0.0,43.0,36.55,1,47,0,95776,38.694081,-121.694431,15022,1,4336,5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2076,0,11,30.91,0,23.15,245.2,0.0,0.0,340.01,1,42,0,95815,38.608405,-121.449942,25355,1,5671,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
2077,1,4,44.28,65,84.084,302.75,0.0,197.0,177.12,0,22,0,95817,38.550722,-121.457314,14966,1,2961,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0
2078,0,1,23.63,94,62.504,60.1,0.0,0.0,23.63,1,26,0,95821,38.625096,-121.383658,35426,1,5654,3,3,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
2079,0,1,23.96,24,82.108,78.95,0.0,0.0,23.96,1,62,0,95823,38.475465,-121.443625,72199,1,2038,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2080,0,2,6.47,23,46.956,98.5,0.0,2.27,12.94,1,56,0,95828,38.486938,-121.395805,54880,1,2699,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2081,0,3,46.6,84,82.576,244.65,0.0,206.0,139.8,0,28,0,95835,38.685069,-121.543709,854,1,2448,3,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
2082,0,44,0.0,4,56.108,2375.4,0.0,0.0,0.0,1,38,0,95838,38.646096,-121.442433,34894,1,3051,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
2083,0,24,44.96,31,103.272,2431.35,0.0,754.0,1079.04,0,63,0,95842,38.687367,-121.34848,31373,1,4811,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0
2084,0,18,38.87,8,83.876,1451.9,0.0,116.0,699.66,1,58,0,95918,39.292334,-121.320597,1477,1,3788,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2085,0,1,10.19,10,73.944,71.1,0.0,0.0,10.19,0,41,0,95923,40.171312,-121.120605,86,1,5824,4,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
2086,1,53,37.85,0,20.8,1021.8,0.0,0.0,2006.05,0,25,0,95934,40.080342,-120.957805,178,1,4166,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0
2087,0,4,15.07,18,47.84,193.6,0.0,0.0,60.28,0,48,0,95951,39.732767,-122.042298,1931,1,5246,3,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
2088,0,9,24.81,76,68.9,620.55,0.0,472.0,223.29,0,27,0,95953,39.258746,-121.77697,8695,1,5515,3,3,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
2089,0,22,12.19,25,93.6,1993.8,0.0,0.0,268.18,0,60,0,95955,39.281194,-122.226568,1146,1,4739,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2090,0,38,33.71,19,73.268,2597.6,0.0,494.0,1280.98,1,39,0,95956,39.937017,-121.058043,301,1,5437,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2091,0,53,26.21,0,19.75,1052.35,0.0,0.0,1389.13,1,62,0,95961,39.082568,-121.55325,6439,1,6265,3,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
2092,0,1,31.16,12,56.108,53.95,0.0,0.0,31.16,1,49,0,95966,39.473896,-121.415927,28382,1,2771,5,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2093,0,16,12.92,13,84.24,1312.15,0.0,171.0,206.72,0,40,0,95971,39.971228,-121.041166,6189,1,2335,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2094,1,1,11.08,14,72.592,69.8,0.0,0.0,11.08,0,34,0,95984,40.022184,-121.062384,73,1,2123,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
2095,0,5,46.45,11,97.656,486.85,0.0,0.0,232.25,0,44,0,96008,40.722733,-122.109666,899,1,5435,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
2096,1,31,38.67,14,94.796,2995.45,0.0,419.0,1198.77,0,39,0,96017,41.121108,-122.336613,228,1,5219,4,2,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
2097,0,2,15.33,29,73.788,137.95,0.0,40.0,30.66,0,45,0,96024,40.586588,-122.903677,960,1,5390,3,2,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2098,1,37,36.29,30,103.48,3762.0,0.0,1129.0,1342.73,0,26,0,92027,33.141265,-116.967221,48690,1,4233,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
2099,0,38,36.18,53,87.256,3233.6,0.0,0.0,1374.84,0,26,0,96039,41.831901,-123.487478,1294,1,2157,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0
2100,0,10,8.38,2,108.576,1081.45,0.0,2.16,83.8,1,37,0,92028,33.362575,-117.299644,42239,1,5035,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2101,0,2,24.9,12,46.436,74.9,0.0,9.0,49.8,1,46,0,92028,33.362575,-117.299644,42239,1,4655,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
2102,0,3,0.0,30,26.26,58.9,0.0,18.0,0.0,0,62,0,96071,40.656287,-121.428965,182,1,2088,3,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
2103,0,4,41.72,76,87.412,333.55,0.0,253.0,166.88,0,21,0,96073,40.582399,-122.195512,4931,1,5552,2,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
2104,0,1,44.11,76,77.688,74.7,0.0,0.0,44.11,0,23,0,96075,40.343213,-121.815412,433,1,4692,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
2105,0,5,1.49,56,94.432,455.5,0.0,0.0,7.45,0,25,0,96080,40.186772,-122.388361,26438,1,5090,5,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
2106,0,30,43.01,4,88.764,2530.4,0.0,101.0,1290.3,0,59,0,96091,41.081847,-122.700545,734,1,2313,4,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
2107,0,1,0.0,2,37.18,35.75,0.0,0.0,0.0,0,47,0,96110,41.280341,-120.150381,132,1,3351,5,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2108,1,17,19.19,24,92.976,1539.45,0.0,369.0,326.23,1,54,0,96125,39.600599,-120.636358,348,1,2544,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
2109,0,3,15.12,0,19.8,58.15,0.0,0.0,45.36,1,33,0,96130,40.559177,-120.612113,19440,1,4323,3,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
2110,1,4,8.58,63,52.936,225.6,0.0,142.0,34.32,1,55,3,96132,41.027281,-120.669427,72,1,5691,2,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
2111,0,4,21.62,65,84.24,340.85,0.0,222.0,86.48,1,25,0,96137,40.271535,-121.018087,4158,1,3591,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
2112,0,26,40.17,30,102.284,2515.3,0.0,755.0,1044.42,1,55,0,96140,39.227434,-120.091806,1943,1,4997,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2113,0,5,0.0,65,53.04,305.95,0.0,199.0,0.0,1,20,0,96142,39.061227,-120.179546,1291,1,4630,3,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0
2114,1,4,21.81,15,95.316,365.4,0.0,55.0,87.24,0,55,0,96143,39.246654,-120.029273,4806,1,2140,3,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
2115,0,1,1.13,7,94.484,90.85,0.0,0.0,1.13,1,47,0,96150,38.911577,-120.106169,33038,1,5086,4,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2116,0,1,38.53,22,72.176,69.4,0.0,0.0,38.53,1,62,0,92130,32.957195,-117.202542,28201,1,2847,3,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
2117,1,1,3.09,0,20.15,20.15,0.0,0.0,3.09,0,55,1,90004,34.076259,-118.310715,67852,1,4277,7,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1
2118,0,26,17.53,16,77.948,1834.95,0.0,294.0,455.78,0,48,0,90010,34.062125,-118.315709,1957,1,2934,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2119,0,6,0.0,78,49.868,305.1,0.0,238.0,0.0,0,23,0,90011,34.00709,-118.258681,101215,1,2240,4,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
2120,0,3,3.64,28,66.144,155.65,0.0,44.0,10.92,0,57,0,90013,34.044639,-118.240413,9732,1,3155,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2121,0,3,0.0,23,38.324,108.7,0.0,25.0,0.0,1,44,0,92121,32.898613,-117.202937,4258,1,5825,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
2122,0,1,4.41,33,45.864,44.1,0.0,0.0,4.41,0,31,0,90024,34.066303,-118.435479,44150,1,5955,3,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2123,0,14,0.0,7,52.78,712.75,0.0,50.0,0.0,1,38,0,90027,34.127194,-118.295647,48727,1,4883,3,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2124,0,58,14.99,13,110.708,6145.85,0.0,799.0,869.42,0,57,0,90038,34.088017,-118.327168,32562,1,5902,4,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2125,0,18,35.7,29,99.892,1740.7,0.0,0.0,642.6,0,23,0,90041,34.137412,-118.207607,27866,1,5581,1,2,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
2126,0,7,18.99,25,78.104,552.95,0.0,138.0,132.93,0,35,0,90042,34.11572,-118.192754,64672,1,5514,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2127,0,19,4.3,25,57.2,1046.5,0.0,262.0,81.7,1,55,0,90048,34.072945,-118.37267,21739,1,4539,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
2128,1,11,9.14,21,77.324,834.2,0.0,0.0,100.54,1,35,0,90056,33.987945,-118.370442,8115,1,5075,6,2,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
2129,1,39,9.51,8,108.888,4134.85,0.0,331.0,370.89,0,35,0,90058,34.001617,-118.222274,3642,1,2371,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0
2130,0,15,40.66,9,57.928,899.8,0.0,0.0,609.9,0,60,0,90059,33.927254,-118.249826,38128,1,4519,5,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
2131,0,5,6.17,0,19.85,108.05,0.0,0.0,30.85,0,57,0,90071,34.052917,-118.255178,21,1,3799,3,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
2132,0,1,15.92,12,73.112,70.3,0.0,0.0,15.92,0,57,0,90221,33.885811,-118.206459,51387,1,5963,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2133,0,6,16.58,19,98.28,575.45,0.0,109.0,99.48,1,53,0,90245,33.917145,-118.401554,16041,1,3469,3,3,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
2134,0,2,29.04,23,82.836,152.7,0.0,35.0,58.08,0,56,0,90260,33.88856,-118.351813,33300,1,5082,4,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
2135,0,1,43.52,0,20.2,20.2,0.0,0.0,43.52,0,48,0,90290,34.115192,-118.61017,5451,1,3061,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2136,0,66,23.51,57,110.292,6981.35,0.0,3979.0,1551.66,1,30,0,90291,33.991782,-118.479229,31021,1,5602,3,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
2137,0,36,13.35,8,103.116,3615.6,0.0,0.0,480.6,0,54,0,90402,34.035849,-118.503508,11509,1,4188,3,3,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2138,3,39,0.0,14,58.136,2184.35,0.0,306.0,0.0,0,50,0,90405,34.005439,-118.477507,26099,1,5632,4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0
2139,0,21,12.76,53,85.644,1852.85,0.0,982.0,267.96,1,25,0,90501,33.833699,-118.314387,40705,1,2902,1,2,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
2140,0,2,0.0,9,42.016,77.15,0.0,7.0,0.0,1,34,0,90502,33.833181,-118.292062,17058,1,3620,3,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
2141,0,4,29.11,10,78.364,338.1,0.0,34.0,116.44,0,42,0,90602,33.972119,-118.020188,26265,1,2220,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
2142,0,35,25.51,18,88.556,3030.6,0.0,0.0,892.85,1,37,0,90603,33.945318,-117.992066,19109,1,5928,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2143,5,33,20.02,30,97.552,3124.5,0.0,937.0,660.66,0,48,0,90623,33.850504,-118.039892,15505,1,5080,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0
2144,0,45,25.4,0,20.4,930.45,0.0,0.0,1143.0,1,49,0,90703,33.8681,-118.067402,51556,1,5398,3,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0
2145,0,6,0.0,15,31.72,208.7,0.0,0.0,0.0,1,47,0,90713,33.847755,-118.112532,27563,1,4667,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
2146,0,11,33.06,0,20.1,221.35,0.0,0.0,363.66,0,62,3,90740,33.75462,-118.071128,24180,1,4500,4,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
2147,0,1,26.06,3,78.312,75.3,0.0,0.0,26.06,0,53,0,90742,33.719221,-118.073596,1107,1,2176,4,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
2148,0,7,48.22,0,20.05,164.85,0.0,0.0,337.54,0,62,0,90810,33.819814,-118.222416,35656,1,5595,5,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
2149,0,1,29.63,16,73.216,70.4,0.0,0.0,29.63,1,40,0,90822,33.778436,-118.118648,425,1,4238,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
2150,4,7,36.14,94,51.74,331.3,0.0,311.0,252.98,1,24,0,91010,34.145695,-117.95982,27414,1,5651,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0
2151,1,11,25.67,20,97.76,1078.9,0.0,0.0,282.37,0,64,0,91030,34.110444,-118.156957,23984,1,2120,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
